rep,alp,num_cell,cell_size,sparse_freq,error
2,0.1,100,1,8,35.36276998838214
2,0.1,100,2,1,24.8365097915937
2,0.1,100,2,2,33.20309024584578
2,0.1,100,2,4,40.492429614424246
2,0.1,100,2,8,43.09521601384577
2,0.1,100,4,1,23.613283107811135
2,0.1,100,4,2,33.64858981120842
2,0.1,100,4,4,34.68282296206819
2,0.1,100,4,8,30.450029680710532
2,0.1,100,8,1,22.593438912725883
2,0.1,100,8,2,32.463266711899315
2,0.1,100,8,4,32.88451592983319
2,0.1,100,8,8,29.091948522074542
2,0.01,500,1,1,24.689017488221182
2,0.01,500,1,2,35.798650969762576
2,0.01,500,1,4,42.76236117824668
2,0.01,500,1,8,45.40122576835929
2,0.01,500,2,1,22.634207269409714
2,0.01,500,2,2,21.20303396431728
2,0.01,500,2,4,16.296746843223623
2,0.01,500,2,8,25.1350144502846
2,0.01,500,4,1,21.83328743073198
2,0.01,500,4,2,1.3476760641659336
2,0.01,500,4,4,3.7344276073373495
2,0.01,500,4,8,14.835083561768972
2,0.01,500,8,1,20.548571753699655
2,0.01,500,8,2,2.3239323287277234
2,0.01,500,8,4,2.9180413049463585
2,0.01,500,8,8,5.066684453498003
2,0.01,300,1,1,29.44311618887962
2,0.01,300,1,2,43.915793601423424
2,0.01,300,1,4,55.332922627560244
2,0.01,300,1,8,58.781704598209735
2,0.01,300,2,1,30.29164749697604
2,0.01,300,2,2,53.719075732882956
2,0.01,300,2,4,60.20694482735639
2,0.01,300,2,8,65.29313336031262
2,0.01,300,4,1,31.96334402367088
2,0.01,300,4,2,49.44096256288187
2,0.01,300,4,4,29.22380816898621
2,0.01,300,4,8,51.94718771143159
2,0.01,300,8,1,30.983378784354286
2,0.01,300,8,2,50.82572699166198
2,0.01,300,8,4,35.04890768659122
2,0.01,300,8,8,31.066908218470708
2,0.01,200,1,1,31.033472817090765
2,0.01,200,1,2,47.228615538695436
2,0.01,200,1,4,58.93684132795507
2,0.01,200,1,8,62.67554829269771
2,0.01,200,2,1,34.352356489217804
2,0.01,200,2,2,61.28851928859217
2,0.01,200,2,4,70.52393597567927
2,0.01,200,2,8,75.58744858288487
2,0.01,200,4,1,36.436522848594414
2,0.01,200,4,2,61.856265227643654
2,0.01,200,4,4,61.30284016114188
2,0.01,200,4,8,65.3181516693484
2,0.01,200,8,1,36.534969457016075
2,0.01,200,8,2,64.83574772370444
2,0.01,200,8,4,70.22726020801653
2,0.01,200,8,8,68.9807978738379
2,0.01,100,1,1,35.0355230170379
2,0.01,100,1,2,50.24631657551365
2,0.01,100,1,4,62.11294543098327
2,0.01,100,1,8,64.92761842590909
2,0.01,100,2,1,41.073445386947874
2,0.01,100,2,2,68.06520547385065
2,0.01,100,2,4,76.28955818011332
2,0.01,100,2,8,81.899324534033
2,0.01,100,4,1,43.95102063622437
2,0.01,100,4,2,68.332047244119
2,0.01,100,4,4,77.82125018454563
2,0.01,100,4,8,83.62734186060885
2,0.01,100,8,1,44.91754934166694
2,0.01,100,8,2,74.56832259307221
2,0.01,100,8,4,83.71981823372462
2,0.01,100,8,8,86.04225735095999
3,10.0,500,1,1,4.44390149508817
3,10.0,500,1,2,4.428696186751895
3,10.0,500,1,4,4.796663459810339
3,10.0,500,1,8,5.004424616983486
3,10.0,500,2,1,3.739721835802723
3,10.0,500,2,2,4.638219139090623
3,10.0,500,2,4,5.7983047901900955
3,10.0,500,2,8,6.600462475381253
3,10.0,500,4,1,3.7745109595016992
3,10.0,500,4,2,4.961052456222235
3,10.0,500,4,4,7.481860030948526
3,10.0,500,4,8,10.074674456237776
3,10.0,500,8,1,3.9783665250350593
3,10.0,500,8,2,5.215582154533984
3,10.0,500,8,4,8.355313521232219
3,10.0,500,8,8,12.249000975685476
3,10.0,300,1,1,6.302313413176955
3,10.0,300,1,2,5.770155700486888
3,10.0,300,1,4,6.034794689816894
3,10.0,300,1,8,6.152611601312207
3,10.0,300,2,1,5.019627005409615
3,10.0,300,2,2,5.1764721679175105
3,10.0,300,2,4,6.142583714226392
3,10.0,300,2,8,6.949281054298413
3,10.0,300,4,1,4.692967595747527
3,10.0,300,4,2,5.25759338557175
3,10.0,300,4,4,7.6058687438954165
3,10.0,300,4,8,10.159943927099532
3,10.0,300,8,1,4.769853960596689
3,10.0,300,8,2,5.458058745876367
3,10.0,300,8,4,8.444559718343516
3,10.0,300,8,8,12.3126228442575
3,10.0,200,1,1,8.551258364872549
3,10.0,200,1,2,7.8650818386779395
3,10.0,200,1,4,7.705655376824022
3,10.0,200,1,8,7.639165758452124
3,10.0,200,2,1,6.919003685467419
3,10.0,200,2,2,6.120382319956135
3,10.0,200,2,4,6.825375210575365
3,10.0,200,2,8,7.403527383106133
3,10.0,200,4,1,6.322839710284701
3,10.0,200,4,2,5.820048035623322
3,10.0,200,4,4,7.827596254442266
3,10.0,200,4,8,10.351092633793733
3,10.0,200,8,1,6.360247128081851
3,10.0,200,8,2,5.881250830233736
3,10.0,200,8,4,8.61882992514439
3,10.0,200,8,8,12.29762104878308
3,10.0,100,1,1,15.348419286994183
3,10.0,100,1,2,13.026907144576489
3,10.0,100,1,4,12.840230417768852
3,10.0,100,1,8,12.362401232503272
3,10.0,100,2,1,13.760570139273348
3,10.0,100,2,2,10.621916918266434
3,10.0,100,2,4,9.409293154560391
3,10.0,100,2,8,9.440739359915897
3,10.0,100,4,1,12.586668233655843
3,10.0,100,4,2,8.99041216150518
3,10.0,100,4,4,8.698229853003632
3,10.0,100,4,8,10.82248310668501
3,10.0,100,8,1,12.02945479834233
3,10.0,100,8,2,8.235889737043728
3,10.0,100,8,4,9.199027996960721
3,10.0,100,8,8,12.664740533109871
3,1.0,500,1,1,2.6362875804872368
3,1.0,500,1,2,2.620268417469829
3,1.0,500,1,4,2.9729699910404332
3,1.0,500,1,8,3.1974803780198973
3,1.0,500,2,1,1.976883813125016
3,1.0,500,2,2,2.8088409357497888
3,1.0,500,2,4,4.320065261913007
3,1.0,500,2,8,5.088225756717007
3,1.0,500,4,1,1.7382296779568798
3,1.0,500,4,2,3.2968032612159406
3,1.0,500,4,4,5.912703283577564
3,1.0,500,4,8,8.255851982046607
3,1.0,500,8,1,1.7793847741735194
3,1.0,500,8,2,3.5398029285469015
3,1.0,500,8,4,6.5339452119648955
3,1.0,500,8,8,9.320385353078638
3,1.0,300,1,1,5.573411162591962
3,1.0,300,1,2,4.739323714415331
3,1.0,300,1,4,4.878305732658529
3,1.0,300,1,8,5.1113964130182294
3,1.0,300,2,1,4.017458486004252
3,1.0,300,2,2,3.6345132107748452
3,1.0,300,2,4,4.714879349492778
3,1.0,300,2,8,5.407923092244458
3,1.0,300,4,1,3.5516105329736942
3,1.0,300,4,2,3.70613741776073
3,1.0,300,4,4,6.043013569444328
3,1.0,300,4,8,8.375751746301571
3,1.0,300,8,1,3.3337217740386222
3,1.0,300,8,2,3.832483667387379
3,1.0,300,8,4,6.648774583387029
3,1.0,300,8,8,9.425321084783771
3,1.0,200,1,1,8.725850375906914
3,1.0,200,1,2,7.740431754911441
3,1.0,200,1,4,7.267349793174773
3,1.0,200,1,8,7.25430880134715
3,1.0,200,2,1,7.488750158522287
3,1.0,200,2,2,5.244657432053103
3,1.0,200,2,4,5.707471722178977
3,1.0,200,2,8,6.175565673617289
3,1.0,200,4,1,6.28564117438663
3,1.0,200,4,2,4.566106755442716
3,1.0,200,4,4,6.253871176607615
3,1.0,200,4,8,8.500462014600732
3,1.0,200,8,1,5.959536806579401
3,1.0,200,8,2,4.485577677901943
3,1.0,200,8,4,6.7946838354755155
3,1.0,200,8,8,9.624539252808802
3,1.0,100,1,1,15.462747908311012
3,1.0,100,1,2,14.603172772698983
3,1.0,100,1,4,13.940901952650623
3,1.0,100,1,8,14.130943195803574
3,1.0,100,2,1,13.865006705721676
3,1.0,100,2,2,12.242208065753307
3,1.0,100,2,4,10.522751273909243
3,1.0,100,2,8,11.314839663850847
3,1.0,100,4,1,12.950554494879881
3,1.0,100,4,2,9.660749751152574
3,1.0,100,4,4,7.695078270150359
3,1.0,100,4,8,9.324169042140753
3,1.0,100,8,1,12.14976348018807
3,1.0,100,8,2,8.746466222807857
3,1.0,100,8,4,7.587709638285563
3,1.0,100,8,8,10.105897756464357
3,0.1,500,1,1,5.759358626791024
3,0.1,500,1,2,4.2431868751184805
3,0.1,500,1,4,3.91696333607082
3,0.1,500,1,8,3.6948128295900355
3,0.1,500,2,1,2.7703265728192332
3,0.1,500,2,2,1.9868897850828078
3,0.1,500,2,4,3.2943006833298476
3,0.1,500,2,8,4.251080543934169
3,0.1,500,4,1,1.8521279545984608
3,0.1,500,4,2,2.017709526517243
3,0.1,500,4,4,4.790280260396518
3,0.1,500,4,8,7.000772978474775
3,0.1,500,8,1,1.4242339635089805
3,0.1,500,8,2,2.0601321413194023
3,0.1,500,8,4,4.43462912951663
3,0.1,500,8,8,6.687987407854993
3,0.1,300,1,1,13.439133229916115
3,0.1,300,1,2,12.276010108921218
3,0.1,300,1,4,13.265052162985215
3,0.1,300,1,8,12.809352581212085
3,0.1,300,2,1,8.388845812733967
3,0.1,300,2,2,5.606321731159521
3,0.1,300,2,4,4.511492147989087
3,0.1,300,2,8,5.217872408785523
3,0.1,300,4,1,6.809301903075422
3,0.1,300,4,2,2.7767757473417602
3,0.1,300,4,4,4.955305997174621
3,0.1,300,4,8,7.135071178527671
3,0.1,300,8,1,5.668691198681214
3,0.1,300,8,2,2.5744336144205766
3,0.1,300,8,4,4.7230035671500925
3,0.1,300,8,8,6.896366279344994
3,0.1,200,1,1,19.15033235983615
3,0.1,200,1,2,22.0665054791759
3,0.1,200,1,4,24.31703383038033
3,0.1,200,1,8,24.38723486947336
3,0.1,200,2,1,15.78619210691965
3,0.1,200,2,2,19.07966386367
3,0.1,200,2,4,13.415403429037024
3,0.1,200,2,8,13.257192279108127
3,0.1,200,4,1,13.128688620908989
3,0.1,200,4,2,11.68339948068596
3,0.1,200,4,4,5.278451753827108
3,0.1,200,4,8,7.303732547455161
3,0.1,200,8,1,11.720566428235525
3,0.1,200,8,2,8.420239914400566
3,0.1,200,8,4,5.175884801440542
3,0.1,200,8,8,7.189773863312142
3,0.1,100,1,1,26.91085127454724
3,0.1,100,1,2,30.112458463634635
3,0.1,100,1,4,33.56953109318273
3,0.1,100,1,8,35.45799246839725
3,0.1,100,2,1,25.81456299451254
3,0.1,100,2,2,33.14348734176638
3,0.1,100,2,4,38.830026794157135
3,0.1,100,2,8,44.75441941756774
3,0.1,100,4,1,25.302698116651946
3,0.1,100,4,2,33.084821525047374
3,0.1,100,4,4,33.67257790241184
3,0.1,100,4,8,27.65081851016759
3,0.1,100,8,1,23.350624553161424
3,0.1,100,8,2,31.96688965635784
3,0.1,100,8,4,33.15130342478568
3,0.1,100,8,8,29.23473605448308
3,0.01,500,1,1,25.03375612588458
3,0.01,500,1,2,35.14422673094216
3,0.01,500,1,4,43.04202935557456
3,0.01,500,1,8,44.9801344361762
3,0.01,500,2,1,22.295752130155115
3,0.01,500,2,2,20.57215918840547
3,0.01,500,2,4,19.46424776926004
3,0.01,500,2,8,29.221036346251065
3,0.01,500,4,1,20.997116435849126
3,0.01,500,4,2,1.4181436057822543
3,0.01,500,4,4,3.722721319440497
3,0.01,500,4,8,20.203332886655208
3,0.01,500,8,1,20.416668182165388
3,0.01,500,8,2,1.2524390267094843
3,0.01,500,8,4,2.9176477871085025
3,0.01,500,8,8,5.072465671594235
3,0.01,300,1,1,29.20451228406741
3,0.01,300,1,2,43.62067883795409
3,0.01,300,1,4,55.16082284790811
3,0.01,300,1,8,58.71848321826661
3,0.01,300,2,1,29.83304788321497
3,0.01,300,2,2,52.59592752827746
3,0.01,300,2,4,61.859118648729215
3,0.01,300,2,8,64.07123472631262
3,0.01,300,4,1,31.74552315215261
3,0.01,300,4,2,48.30522789946688
3,0.01,300,4,4,28.50831181639575
3,0.01,300,4,8,46.59103158431434
3,0.01,300,8,1,30.89297382260251
3,0.01,300,8,2,50.48718299246743
3,0.01,300,8,4,35.80460492997925
3,0.01,300,8,8,31.253438043299607
3,0.01,200,1,1,31.588827804355493
3,0.01,200,1,2,47.65023031269145
3,0.01,200,1,4,59.35909493488978
3,0.01,200,1,8,62.6238910325593
3,0.01,200,2,1,35.06361101807618
3,0.01,200,2,2,60.7371587485811
3,0.01,200,2,4,71.62393350123413
3,0.01,200,2,8,74.0467758290741
3,0.01,200,4,1,36.63852829780227
3,0.01,200,4,2,61.74611540402013
3,0.01,200,4,4,61.28917039481222
3,0.01,200,4,8,66.32515955969421
3,0.01,200,8,1,36.76899057296959
3,0.01,200,8,2,64.53275871822329
3,0.01,200,8,4,69.29627752723864
3,0.01,200,8,8,68.88077023907346
3,0.01,100,1,1,35.062712262441
3,0.01,100,1,2,51.40974654622905
3,0.01,100,1,4,61.24221431528666
3,0.01,100,1,8,66.05885167725982
3,0.01,100,2,1,40.568736909080535
3,0.01,100,2,2,68.77947812742339
3,0.01,100,2,4,76.87708933402354
3,0.01,100,2,8,81.90250625408653
3,0.01,100,4,1,43.98687795560733
3,0.01,100,4,2,69.28259903726122
3,0.01,100,4,4,77.34432959753633
3,0.01,100,4,8,83.67918116480705
3,0.01,100,8,1,44.164151207649056
3,0.01,100,8,2,74.40736869602277
3,0.01,100,8,4,83.62179691583763
3,0.01,100,8,8,85.07692009358992
4,10.0,500,1,1,4.428463613718345
4,10.0,500,1,2,4.464220432349137
4,10.0,500,1,4,4.7916879846955585
4,10.0,500,1,8,4.911233302840707
4,10.0,500,2,1,3.7771609556985926
4,10.0,500,2,2,4.64092996025539
4,10.0,500,2,4,5.78699138210796
4,10.0,500,2,8,6.619561032034975
4,10.0,500,4,1,3.7167183591614963
4,10.0,500,4,2,4.962550488270403
4,10.0,500,4,4,7.48958856815019
4,10.0,500,4,8,10.10086441873245
4,10.0,500,8,1,3.959736357881138
4,10.0,500,8,2,5.213102105582857
4,10.0,500,8,4,8.33410773175931
4,10.0,500,8,8,12.1970251177249
4,10.0,300,1,1,6.249769893225007
4,10.0,300,1,2,5.927623686157655
4,10.0,300,1,4,5.981114866509982
4,10.0,300,1,8,6.257629315651384
4,10.0,300,2,1,5.064228280898748
4,10.0,300,2,2,5.217817211735011
4,10.0,300,2,4,6.149956754206754
4,10.0,300,2,8,6.935416518769321
4,10.0,300,4,1,4.615991841009853
4,10.0,300,4,2,5.250466098985099
4,10.0,300,4,4,7.610398867927691
4,10.0,300,4,8,10.158846009867325
4,10.0,300,8,1,4.788514844935329
4,10.0,300,8,2,5.453980474400025
4,10.0,300,8,4,8.423823596538314
4,10.0,300,8,8,12.271547634575528
4,10.0,200,1,1,8.877976898816417
4,10.0,200,1,2,7.888832900993335
4,10.0,200,1,4,7.658745806533963
4,10.0,200,1,8,7.963845093566072
4,10.0,200,2,1,7.119523737976806
4,10.0,200,2,2,6.11004713024686
4,10.0,200,2,4,6.7636109629440275
4,10.0,200,2,8,7.511207091014821
4,10.0,200,4,1,6.527788476957747
4,10.0,200,4,2,5.801294169242406
4,10.0,200,4,4,7.813750144117565
4,10.0,200,4,8,10.328751583974089
4,10.0,200,8,1,6.280512068943466
4,10.0,200,8,2,5.865457780148377
4,10.0,200,8,4,8.60790958844888
4,10.0,200,8,8,12.330058788645141
4,10.0,100,1,1,15.488294180519508
4,10.0,100,1,2,13.25979295548811
4,10.0,100,1,4,12.525217787625149
4,10.0,100,1,8,12.152816954534448
4,10.0,100,2,1,13.919044352426443
4,10.0,100,2,2,10.852652201856149
4,10.0,100,2,4,9.379702189909162
4,10.0,100,2,8,9.481110515335422
4,10.0,100,4,1,12.56961814427824
4,10.0,100,4,2,8.716864487960384
4,10.0,100,4,4,8.836010677125696
4,10.0,100,4,8,10.8507618509191
4,10.0,100,8,1,11.776682810797064
4,10.0,100,8,2,8.312016523254831
4,10.0,100,8,4,9.143255288957688
4,10.0,100,8,8,12.63594426843248
4,1.0,500,1,1,2.7516744890877782
4,1.0,500,1,2,2.6227647256107827
4,1.0,500,1,4,3.0652546852423845
4,1.0,500,1,8,3.2988148266087784
4,1.0,500,2,1,1.904033435303568
4,1.0,500,2,2,2.774325892045388
4,1.0,500,2,4,4.334947187724589
4,1.0,500,2,8,5.054908240567443
4,1.0,500,4,1,1.7377292399499276
4,1.0,500,4,2,3.2967911117511655
4,1.0,500,4,4,5.9290907890020135
4,1.0,500,4,8,8.246369227619658
4,1.0,500,8,1,1.7827399196444078
4,1.0,500,8,2,3.4978794758591554
4,1.0,500,8,4,6.531645110376129
4,1.0,500,8,8,9.32469924564479
4,1.0,300,1,1,5.469896643183432
4,1.0,300,1,2,4.878773720302676
4,1.0,300,1,4,4.796120251850953
4,1.0,300,1,8,4.855544564598169
4,1.0,300,2,1,4.141949596501742
4,1.0,300,2,2,3.6683556105893262
4,1.0,300,2,4,4.77256354839685
4,1.0,300,2,8,5.483159726688518
4,1.0,300,4,1,3.357219057464777
4,1.0,300,4,2,3.684599689494935
4,1.0,300,4,4,6.069811315479055
4,1.0,300,4,8,8.350289628722162
4,1.0,300,8,1,3.3000513477376496
4,1.0,300,8,2,3.820780282742537
4,1.0,300,8,4,6.647955512787371
4,1.0,300,8,8,9.40848836531738
4,1.0,200,1,1,8.772611991926274
4,1.0,200,1,2,7.4664775631436635
4,1.0,200,1,4,7.066016747919917
4,1.0,200,1,8,7.45242504615803
4,1.0,200,2,1,7.289662229146084
4,1.0,200,2,2,5.492138532743124
4,1.0,200,2,4,5.608474191575491
4,1.0,200,2,8,6.140991510611168
4,1.0,200,4,1,6.4728919880125115
4,1.0,200,4,2,4.507658904581049
4,1.0,200,4,4,6.235859859005199
4,1.0,200,4,8,8.519177289113639
4,1.0,200,8,1,5.844464426687398
4,1.0,200,8,2,4.49455652546452
4,1.0,200,8,4,6.804495772629046
4,1.0,200,8,8,9.535539306047546
4,1.0,100,1,1,15.513700152624361
4,1.0,100,1,2,13.867972303936646
4,1.0,100,1,4,14.045909538654533
4,1.0,100,1,8,13.705010348583658
4,1.0,100,2,1,14.069204944523202
4,1.0,100,2,2,11.944780616070956
4,1.0,100,2,4,10.830558910653627
4,1.0,100,2,8,10.095183940872442
4,1.0,100,4,1,12.737384014705922
4,1.0,100,4,2,9.580798424756182
4,1.0,100,4,4,7.820351767274667
4,1.0,100,4,8,9.34933376284546
4,1.0,100,8,1,11.898395660988077
4,1.0,100,8,2,8.90994860496212
4,1.0,100,8,4,7.649595521693144
4,1.0,100,8,8,10.04055592156686
4,0.1,500,1,1,5.991568363039398
4,0.1,500,1,2,3.7226582994485438
4,0.1,500,1,4,3.6759047452022995
4,0.1,500,1,8,3.853235465614163
4,0.1,500,2,1,2.720437414115806
4,0.1,500,2,2,1.875669232780871
4,0.1,500,2,4,3.2473121679194885
4,0.1,500,2,8,4.152114531684852
4,0.1,500,4,1,1.75263560598968
4,0.1,500,4,2,2.003271288595953
4,0.1,500,4,4,4.792096768301698
4,0.1,500,4,8,7.011719838091838
4,0.1,500,8,1,1.4684110209725585
4,0.1,500,8,2,2.0370653683525735
4,0.1,500,8,4,4.464903983763651
4,0.1,500,8,8,6.685507504266195
4,0.1,300,1,1,12.887331196135479
4,0.1,300,1,2,12.474997119482774
4,0.1,300,1,4,12.805421241465925
4,0.1,300,1,8,13.289250232911174
4,0.1,300,2,1,9.139674262788736
4,0.1,300,2,2,6.074220320035971
4,0.1,300,2,4,4.5738688920700055
4,0.1,300,2,8,5.115125866904679
4,0.1,300,4,1,7.3130294738534465
4,0.1,300,4,2,2.7634710340008484
4,0.1,300,4,4,4.947114878156336
4,0.1,300,4,8,7.092351700015922
4,0.1,300,8,1,5.846791174739836
4,0.1,300,8,2,2.5519885817604173
4,0.1,300,8,4,4.7334289612758855
4,0.1,300,8,8,6.885644613658584
4,0.1,200,1,1,18.682444114974114
4,0.1,200,1,2,20.65749254976517
4,0.1,200,1,4,22.88282041852351
4,0.1,200,1,8,24.744702937928515
4,0.1,200,2,1,15.74555894515534
4,0.1,200,2,2,16.57449252127034
4,0.1,200,2,4,14.175734964790792
4,0.1,200,2,8,16.91524561032494
4,0.1,200,4,1,13.166940002179553
4,0.1,200,4,2,10.657324415170327
4,0.1,200,4,4,5.270710377019209
4,0.1,200,4,8,7.305196652542915
4,0.1,200,8,1,10.872687433714352
4,0.1,200,8,2,6.098146388352718
4,0.1,200,8,4,5.191054264073782
4,0.1,200,8,8,7.165122316731286
4,0.1,100,1,1,26.971910063900133
4,0.1,100,1,2,31.39544182026817
4,0.1,100,1,4,34.13917565662885
4,0.1,100,1,8,36.136049474939476
4,0.1,100,2,1,25.05897265034078
4,0.1,100,2,2,32.78633833124179
4,0.1,100,2,4,39.91005029708151
4,0.1,100,2,8,43.40703870415167
4,0.1,100,4,1,24.268621707943602
4,0.1,100,4,2,32.52629580778958
4,0.1,100,4,4,35.84810052625288
4,0.1,100,4,8,25.354597712300386
4,0.1,100,8,1,23.151750670576703
4,0.1,100,8,2,32.76009644239154
4,0.1,100,8,4,36.625677213168935
4,0.1,100,8,8,31.294493532728257
4,0.01,500,1,1,25.85458349916005
4,0.01,500,1,2,35.17752166797263
4,0.01,500,1,4,43.1265895826974
4,0.01,500,1,8,46.562904714579226
4,0.01,500,2,1,22.640852543310718
4,0.01,500,2,2,18.04554401460258
4,0.01,500,2,4,15.962434777803933
4,0.01,500,2,8,29.07885642876683
4,0.01,500,4,1,20.580656621484057
4,0.01,500,4,2,1.8909074556570384
4,0.01,500,4,4,3.7172684483094405
4,0.01,500,4,8,11.84714590219231
4,0.01,500,8,1,20.541789747672855
4,0.01,500,8,2,1.2641668514753661
4,0.01,500,8,4,2.9262010504903153
4,0.01,500,8,8,5.070980551136042
4,0.01,300,1,1,28.61794750507234
4,0.01,300,1,2,45.147707269020536
4,0.01,300,1,4,56.231802171092966
4,0.01,300,1,8,58.44314965666012
4,0.01,300,2,1,30.552642168582494
4,0.01,300,2,2,53.85037858381875
4,0.01,300,2,4,58.465648411866354
4,0.01,300,2,8,63.87625544857679
4,0.01,300,4,1,32.06546393483115
4,0.01,300,4,2,49.52774306917903
4,0.01,300,4,4,28.31961711161344
4,0.01,300,4,8,50.63753032320876
4,0.01,300,8,1,30.98263401790196
4,0.01,300,8,2,52.27022920180594
4,0.01,300,8,4,38.374944780042846
4,0.01,300,8,8,27.581418350297202
4,0.01,200,1,1,31.2846123625115
4,0.01,200,1,2,47.479609720735894
4,0.01,200,1,4,58.732827748963395
4,0.01,200,1,8,62.38126456502537
4,0.01,200,2,1,34.4712453234633
4,0.01,200,2,2,60.668880478146946
4,0.01,200,2,4,70.67913293942455
4,0.01,200,2,8,75.22538527101315
4,0.01,200,4,1,36.72048927895354
4,0.01,200,4,2,62.445119032076285
4,0.01,200,4,4,62.57512440625274
4,0.01,200,4,8,68.48265677543634
4,0.01,200,8,1,36.587816599475374
4,0.01,200,8,2,65.99860152294607
4,0.01,200,8,4,70.27793483624438
4,0.01,200,8,8,67.4021846021013
4,0.01,100,1,1,34.90575127855804
4,0.01,100,1,2,51.13595665108917
4,0.01,100,1,4,61.67642873184619
4,0.01,100,1,8,65.3767473559876
4,0.01,100,2,1,40.366618464530646
4,0.01,100,2,2,68.5652979068631
4,0.01,100,2,4,75.86494743709896
4,0.01,100,2,8,81.1703369229881
4,0.01,100,4,1,44.126326500510864
4,0.01,100,4,2,68.52524279746596
4,0.01,100,4,4,78.4832064894567
4,0.01,100,4,8,83.43233233389988
4,0.01,100,8,1,44.33481280408536
4,0.01,100,8,2,74.7896586822462
4,0.01,100,8,4,84.27853546466964
4,0.01,100,8,8,85.20805000189672
5,10.0,500,1,1,4.518370114050954
5,10.0,500,1,2,4.360538231761567
5,10.0,500,1,4,4.777383674710523
5,10.0,500,1,8,4.962282974532583
5,10.0,500,2,1,3.7647992886848605
5,10.0,500,2,2,4.655884593988457
5,10.0,500,2,4,5.808337946725306
5,10.0,500,2,8,6.5751433150188525
5,10.0,500,4,1,3.740300158527241
5,10.0,500,4,2,4.971986112665744
5,10.0,500,4,4,7.491206800061594
5,10.0,500,4,8,10.062034264442671
5,10.0,500,8,1,3.9658884861245154
5,10.0,500,8,2,5.213840025127084
5,10.0,500,8,4,8.363093324605119
5,10.0,500,8,8,12.209437262886738
5,10.0,300,1,1,6.3766294902562635
5,10.0,300,1,2,5.92656206231049
5,10.0,300,1,4,6.045894888370182
5,10.0,300,1,8,6.231959130619591
5,10.0,300,2,1,5.062069344746809
5,10.0,300,2,2,5.1510790240788085
5,10.0,300,2,4,6.1226213468564605
5,10.0,300,2,8,6.919253987579073
5,10.0,300,4,1,4.631371310932278
5,10.0,300,4,2,5.262371926097035
5,10.0,300,4,4,7.6055447379197005
5,10.0,300,4,8,10.174785894817202
5,10.0,300,8,1,4.778074319394808
5,10.0,300,8,2,5.453907383097755
5,10.0,300,8,4,8.442165864856369
5,10.0,300,8,8,12.252687743250203
5,10.0,200,1,1,8.9998660607438
5,10.0,200,1,2,7.654028496267811
5,10.0,200,1,4,7.70255424443267
5,10.0,200,1,8,7.716454291940024
5,10.0,200,2,1,7.316712559908731
5,10.0,200,2,2,6.309726823555091
5,10.0,200,2,4,6.762862771505196
5,10.0,200,2,8,7.473707524963843
5,10.0,200,4,1,6.472575507756806
5,10.0,200,4,2,5.787412585922769
5,10.0,200,4,4,7.788447349078955
5,10.0,200,4,8,10.330615229643838
5,10.0,200,8,1,6.291743229617023
5,10.0,200,8,2,5.866858827449379
5,10.0,200,8,4,8.596303775381186
5,10.0,200,8,8,12.38582746221778
5,10.0,100,1,1,15.702296843445165
5,10.0,100,1,2,13.022227871285676
5,10.0,100,1,4,12.546323315188719
5,10.0,100,1,8,12.049741965415919
5,10.0,100,2,1,13.441024814770973
5,10.0,100,2,2,10.262780943729366
5,10.0,100,2,4,9.43145639283464
5,10.0,100,2,8,9.797767415992821
5,10.0,100,4,1,12.233426306957657
5,10.0,100,4,2,8.683053614625612
5,10.0,100,4,4,8.682584401035415
5,10.0,100,4,8,10.850873822302033
5,10.0,100,8,1,11.803558679379647
5,10.0,100,8,2,8.303211041436489
5,10.0,100,8,4,9.18132174615113
5,10.0,100,8,8,12.592732655820452
5,1.0,500,1,1,2.8342515542129627
5,1.0,500,1,2,2.6261274550478793
5,1.0,500,1,4,2.9791610468742524
5,1.0,500,1,8,3.2911976025355187
5,1.0,500,2,1,1.8996417460741735
5,1.0,500,2,2,2.8232055366113755
5,1.0,500,2,4,4.353275968476481
5,1.0,500,2,8,5.039655594335935
5,1.0,500,4,1,1.7333948613519448
5,1.0,500,4,2,3.2891373070842627
5,1.0,500,4,4,5.930641469499408
5,1.0,500,4,8,8.240303352105236
5,1.0,500,8,1,1.7914042909114887
5,1.0,500,8,2,3.5185236531121635
5,1.0,500,8,4,6.5235012393966905
5,1.0,500,8,8,9.296962808146255
5,1.0,300,1,1,5.524591781241871
5,1.0,300,1,2,4.753263857968206
5,1.0,300,1,4,4.822686450096799
5,1.0,300,1,8,5.0979376119670015
5,1.0,300,2,1,4.0495276281599155
5,1.0,300,2,2,3.635000706059992
5,1.0,300,2,4,4.757806486680313
5,1.0,300,2,8,5.443270723286891
5,1.0,300,4,1,3.477817540318928
5,1.0,300,4,2,3.6624973752790297
5,1.0,300,4,4,6.0566028346531455
5,1.0,300,4,8,8.3902401400767
5,1.0,300,8,1,3.317058377800771
5,1.0,300,8,2,3.8445840566442966
5,1.0,300,8,4,6.639372296825176
5,1.0,300,8,8,9.418595535641908
5,1.0,200,1,1,8.548924062747032
5,1.0,200,1,2,7.472208028572654
5,1.0,200,1,4,7.396027153233497
5,1.0,200,1,8,7.251863963480301
5,1.0,200,2,1,7.1995552137530625
5,1.0,200,2,2,5.251613913831744
5,1.0,200,2,4,5.6573903320040015
5,1.0,200,2,8,6.262394631236041
5,1.0,200,4,1,6.252127628578386
